employee_id,department,role,week,typing_speed_wpm,meeting_hours_per_day,after_hours_app_usage_hrs,weekend_logins,calendar_density,slack_response_time_min,task_completion_rate,pto_days_used,focus_time_blocks,email_volume_per_day,burnout_score,risk_label
EMP_0019,Sales,Junior,12,74.28,0.11,0.0,0,0.329,6.03,0.979,0,4.19,13.31,5.5,Low
EMP_0020,Engineering,Lead,1,53.94,3.8,1.58,3,0.298,10.33,0.743,0,2.45,21.96,35.21,Low
EMP_0020,Engineering,Lead,2,63.43,2.64,1.0,0,0.38,15.54,0.788,0,3.51,50.04,23.43,Low
EMP_0020,Engineering,Lead,3,57.12,3.72,2.13,3,0.684,27.6,0.73,1,2.87,49.33,38.57,Low
EMP_0020,Engineering,Lead,4,62.16,3.58,1.45,3,0.335,21.8,0.765,1,3.13,45.66,34.13,Low
EMP_0020,Engineering,Lead,5,60.62,3.84,1.7,2,0.544,15.21,0.762,0,1.49,52.32,31.34,Low
EMP_0020,Engineering,Lead,6,54.09,4.15,1.51,0,0.446,17.7,0.705,0,3.02,42.37,28.3,Low
EMP_0020,Engineering,Lead,7,49.54,4.41,1.91,1,0.56,22.82,0.714,1,2.49,40.94,37.16,Low
EMP_0020,Engineering,Lead,8,54.09,4.87,1.07,2,0.5,21.16,0.802,1,2.55,46.16,29.0,Low
EMP_0020,Engineering,Lead,9,50.48,4.08,2.52,1,0.612,11.42,0.672,0,2.59,28.98,37.15,Low
EMP_0020,Engineering,Lead,10,45.49,4.23,2.26,1,0.524,16.61,0.677,0,2.38,59.7,33.88,Low
EMP_0020,Engineering,Lead,11,50.35,4.23,0.71,1,0.426,21.97,0.805,2,3.23,30.56,33.61,Low
EMP_0020,Engineering,Lead,12,50.39,4.5,2.25,2,0.391,27.19,0.675,2,2.49,39.29,39.81,Low
EMP_0021,Engineering,Senior,1,50.01,3.5,1.15,1,0.639,24.85,0.769,0,3.17,53.97,40.75,Medium
EMP_0021,Engineering,Senior,2,58.98,2.8,1.33,3,0.702,24.39,0.755,1,2.18,34.44,39.7,Low
EMP_0021,Engineering,Senior,3,53.17,4.58,1.46,0,0.567,15.83,0.834,1,3.15,31.54,28.91,Low
EMP_0021,Engineering,Senior,4,58.37,3.65,1.7,0,0.416,27.28,0.721,0,2.97,34.67,34.78,Low
EMP_0021,Engineering,Senior,5,56.48,4.55,2.05,3,0.694,17.9,0.691,1,2.44,43.44,35.05,Low
EMP_0021,Engineering,Senior,6,58.31,2.94,2.24,1,0.538,25.27,0.788,1,2.1,34.74,28.02,Low
EMP_0021,Engineering,Senior,7,61.74,3.93,1.41,1,0.583,7.9,0.807,1,2.7,36.53,24.36,Low
EMP_0021,Engineering,Senior,8,53.49,3.99,1.65,5,0.47,11.94,0.809,0,3.31,42.85,30.7,Low
EMP_0021,Engineering,Senior,9,64.0,4.49,1.97,4,0.623,29.92,0.704,1,2.77,31.46,44.97,Medium
EMP_0021,Engineering,Senior,10,67.39,4.79,2.52,1,0.727,18.71,0.72,3,2.31,32.0,42.89,Medium
EMP_0021,Engineering,Senior,11,43.53,4.81,2.45,2,0.846,25.09,0.673,1,2.78,39.89,51.11,Medium
EMP_0021,Engineering,Senior,12,49.08,5.15,1.89,1,0.669,24.93,0.675,0,2.29,36.05,38.11,Low
EMP_0022,Sales,Manager,1,46.09,3.17,0.82,2,0.491,14.33,0.869,1,3.13,38.21,26.4,Low
EMP_0022,Sales,Manager,2,50.04,2.36,2.09,1,0.413,16.68,0.723,0,3.22,55.29,38.29,Low
EMP_0022,Sales,Manager,3,45.84,4.72,1.58,0,0.687,24.2,0.758,0,2.37,36.33,32.63,Low
EMP_0022,Sales,Manager,4,49.49,4.36,2.21,1,0.771,17.63,0.778,0,3.06,44.01,32.79,Low
EMP_0022,Sales,Manager,5,59.24,1.56,1.53,4,0.511,13.96,0.823,0,4.0,29.23,26.31,Low
EMP_0022,Sales,Manager,6,53.69,3.93,1.99,1,0.597,26.91,0.798,1,2.4,51.09,37.6,Low
EMP_0022,Sales,Manager,7,56.64,4.12,2.78,2,0.663,28.46,0.763,1,2.33,43.82,33.79,Low
EMP_0022,Sales,Manager,8,55.48,3.31,0.64,0,0.54,5.22,0.654,1,2.77,31.12,25.14,Low
EMP_0022,Sales,Manager,9,65.93,5.03,1.21,1,0.591,17.2,0.72,1,2.83,33.35,29.92,Low
EMP_0022,Sales,Manager,10,56.71,2.27,1.24,4,0.595,6.31,0.839,1,3.71,32.89,28.67,Low
EMP_0022,Sales,Manager,11,55.62,4.39,1.03,1,0.662,23.01,0.803,1,2.31,29.37,32.24,Low
EMP_0022,Sales,Manager,12,47.74,4.7,1.64,4,0.633,36.27,0.727,1,2.2,52.31,40.95,Medium
EMP_0023,Sales,Junior,1,50.55,3.56,0.59,0,0.386,5.27,0.93,0,4.26,17.45,4.42,Low
EMP_0023,Sales,Junior,2,58.84,3.91,1.46,0,0.646,3.55,0.777,1,3.72,36.75,24.09,Low
EMP_0023,Sales,Junior,3,65.27,1.96,1.31,2,0.435,9.2,0.807,1,2.56,29.21,23.87,Low
EMP_0023,Sales,Junior,4,60.2,3.24,0.61,0,0.302,10.18,0.888,1,4.6,27.01,17.8,Low
EMP_0023,Sales,Junior,5,63.46,3.4,0.52,1,0.458,10.64,0.869,1,3.25,20.27,15.81,Low
EMP_0023,Sales,Junior,6,54.49,1.79,1.71,1,0.28,13.23,0.786,1,2.57,41.05,31.33,Low
EMP_0023,Sales,Junior,7,69.53,2.21,1.68,3,0.589,17.17,0.784,0,2.89,31.06,29.74,Low
EMP_0023,Sales,Junior,8,64.03,3.97,0.61,1,0.333,13.01,0.801,1,3.22,38.99,26.6,Low
EMP_0023,Sales,Junior,9,57.19,3.8,1.29,2,0.401,6.11,0.792,1,2.67,40.78,19.89,Low
EMP_0023,Sales,Junior,10,58.45,2.77,0.55,0,0.427,11.42,0.832,2,3.76,26.59,15.81,Low
EMP_0023,Sales,Junior,11,58.45,1.61,0.5,0,0.384,5.91,0.884,3,4.8,25.05,10.34,Low
EMP_0023,Sales,Junior,12,60.51,3.23,0.85,0,0.403,13.65,0.891,2,3.81,37.5,25.05,Low
EMP_0024,Operations,Lead,1,55.9,3.81,1.35,2,0.504,19.86,0.752,1,2.95,52.01,28.37,Low
EMP_0024,Operations,Lead,2,67.07,4.31,1.83,0,0.582,23.8,0.71,2,3.53,46.28,31.11,Low
EMP_0024,Operations,Lead,3,56.89,3.84,0.58,2,0.591,15.08,0.841,0,2.95,34.83,26.44,Low
EMP_0024,Operations,Lead,4,56.86,4.07,0.32,3,0.513,18.34,0.811,0,3.7,49.69,27.23,Low
EMP_0024,Operations,Lead,5,58.72,4.61,0.71,2,0.287,22.62,0.685,2,2.68,36.25,27.27,Low
EMP_0024,Operations,Lead,6,49.38,4.16,1.67,0,0.554,19.15,0.717,1,2.8,49.18,25.52,Low
EMP_0024,Operations,Lead,7,52.58,4.01,1.5,5,0.707,21.77,0.797,1,2.64,30.77,39.3,Low
EMP_0024,Operations,Lead,8,52.39,4.49,1.19,2,0.439,15.75,0.765,0,2.11,24.94,23.36,Low
EMP_0024,Operations,Lead,9,50.74,5.57,1.77,1,0.623,21.0,0.634,0,2.46,43.96,39.98,Low
EMP_0024,Operations,Lead,10,52.48,4.01,0.98,1,0.482,18.24,0.857,4,3.02,28.24,20.78,Low
EMP_0024,Operations,Lead,11,59.12,2.32,1.83,1,0.477,28.05,0.743,1,2.76,31.53,28.79,Low
EMP_0024,Operations,Lead,12,50.16,3.92,1.61,1,0.538,23.04,0.731,1,2.7,32.84,34.86,Low
EMP_0025,Finance,Junior,1,67.45,3.08,0.42,0,0.334,3.18,0.914,0,4.19,29.96,10.02,Low
EMP_0025,Finance,Junior,2,59.99,2.07,0.01,1,0.288,17.21,0.824,2,3.83,37.28,12.93,Low
EMP_0025,Finance,Junior,3,56.34,3.54,0.54,0,0.32,6.05,0.844,0,3.34,24.11,13.08,Low
EMP_0025,Finance,Junior,4,60.99,3.01,1.39,2,0.348,8.53,0.831,1,3.82,30.62,24.0,Low
EMP_0025,Finance,Junior,5,64.14,3.32,0.08,2,0.421,14.9,0.811,1,3.65,29.2,29.34,Low
EMP_0025,Finance,Junior,6,60.47,2.66,0.02,2,0.479,17.64,0.841,1,3.5,32.04,18.99,Low
EMP_0025,Finance,Junior,7,66.77,3.0,1.61,0,0.317,15.94,0.887,0,3.72,25.85,13.38,Low
EMP_0025,Finance,Junior,8,55.71,3.06,0.03,3,0.417,17.51,0.805,2,2.3,43.03,33.13,Low
EMP_0025,Finance,Junior,9,47.99,4.23,0.87,1,0.512,21.61,0.757,1,3.62,34.72,33.89,Low
EMP_0025,Finance,Junior,10,60.7,2.92,0.58,0,0.241,7.42,0.879,1,4.61,29.95,7.07,Low
EMP_0025,Finance,Junior,11,51.3,5.52,1.53,1,0.628,17.02,0.768,0,3.99,50.1,29.05,Low
EMP_0025,Finance,Junior,12,61.3,3.37,0.86,3,0.493,7.91,0.887,1,4.14,32.82,14.68,Low
EMP_0026,HR,Junior,1,70.64,2.18,0.0,1,0.352,1.0,0.842,1,2.46,25.39,22.54,Low
EMP_0026,HR,Junior,2,62.54,4.76,0.83,0,0.136,8.24,0.812,0,3.78,41.12,20.85,Low
EMP_0026,HR,Junior,3,56.38,2.9,0.52,1,0.335,7.96,0.84,1,2.61,33.67,16.94,Low
EMP_0026,HR,Junior,4,58.93,3.07,0.51,4,0.498,4.63,0.775,1,2.02,33.09,26.03,Low
EMP_0026,HR,Junior,5,65.97,2.66,0.97,0,0.605,14.76,0.828,1,3.52,29.95,18.83,Low
EMP_0026,HR,Junior,6,59.52,3.38,1.31,0,0.606,16.83,0.852,3,3.08,24.85,21.61,Low
EMP_0026,HR,Junior,7,60.59,4.55,0.78,2,0.448,15.11,0.782,0,2.38,35.62,26.2,Low
EMP_0026,HR,Junior,8,55.23,4.93,0.24,0,0.493,14.41,0.785,0,3.04,42.79,25.18,Low
EMP_0026,HR,Junior,9,58.62,3.23,0.91,2,0.479,19.39,0.766,2,3.64,37.45,27.32,Low
EMP_0026,HR,Junior,10,57.16,4.02,1.15,1,0.389,18.86,0.819,1,3.53,38.61,22.84,Low
EMP_0026,HR,Junior,11,53.67,4.88,0.47,0,0.523,12.66,0.717,0,2.68,18.37,25.61,Low
EMP_0026,HR,Junior,12,50.32,4.55,1.18,3,0.563,22.27,0.781,0,3.2,44.24,34.55,Low
EMP_0027,Finance,Senior,1,60.07,3.63,1.6,2,0.492,16.25,0.802,1,3.19,41.44,30.71,Low
EMP_0027,Finance,Senior,2,54.84,3.09,1.12,2,0.462,17.04,0.79,1,2.28,30.47,26.41,Low
EMP_0027,Finance,Senior,3,57.83,4.49,0.66,2,0.411,14.56,0.819,0,3.15,40.61,21.9,Low
EMP_0027,Finance,Senior,4,63.75,2.85,1.1,1,0.412,13.92,0.827,1,3.36,13.23,19.03,Low
EMP_0027,Finance,Senior,5,54.51,4.38,1.68,3,0.542,10.2,0.796,0,2.94,32.9,35.21,Low
EMP_0027,Finance,Senior,6,44.23,2.84,0.85,3,0.547,15.48,0.786,0,3.2,47.86,29.01,Low
EMP_0027,Finance,Senior,7,65.54,5.71,0.82,4,0.502,28.45,0.78,2,3.47,33.93,31.82,Low
EMP_0027,Finance,Senior,8,52.11,4.6,0.91,2,0.588,13.12,0.753,1,2.73,11.24,31.79,Low
EMP_0027,Finance,Senior,9,58.03,4.64,1.96,4,0.499,12.21,0.67,1,2.08,34.72,28.18,Low
EMP_0027,Finance,Senior,10,52.88,2.93,1.84,1,0.515,16.09,0.695,1,2.32,33.5,26.52,Low
EMP_0027,Finance,Senior,11,44.44,3.09,2.24,4,0.653,23.65,0.7,0,1.84,53.38,41.88,Medium
EMP_0027,Finance,Senior,12,64.62,4.25,0.2,1,0.362,10.64,0.783,1,2.52,22.34,12.57,Low
EMP_0028,Operations,Manager,1,50.09,4.94,1.67,3,0.548,20.6,0.774,1,2.61,40.84,36.38,Low
EMP_0028,Operations,Manager,2,52.57,5.22,2.16,2,0.767,20.83,0.756,2,1.94,47.16,47.73,Medium
EMP_0028,Operations,Manager,3,42.77,4.13,2.26,3,0.617,22.63,0.642,0,2.52,33.07,35.71,Low
EMP_0028,Operations,Manager,4,48.22,4.83,2.24,2,0.573,25.26,0.763,1,2.65,58.86,27.36,Low
EMP_0028,Operations,Manager,5,50.54,4.4,0.79,1,0.523,26.63,0.766,0,2.65,50.64,26.37,Low
EMP_0028,Operations,Manager,6,50.58,4.93,2.19,1,0.59,24.0,0.656,1,1.53,52.14,43.62,Medium
EMP_0028,Operations,Manager,7,49.25,5.01,0.99,2,0.703,27.26,0.779,3,2.84,51.05,31.57,Low
EMP_0028,Operations,Manager,8,51.83,4.55,2.2,4,0.567,14.88,0.686,0,2.44,43.86,40.89,Medium
EMP_0028,Operations,Manager,9,45.3,3.81,3.38,4,0.64,30.31,0.636,0,0.87,38.05,49.25,Medium
EMP_0028,Operations,Manager,10,44.84,5.1,1.85,4,0.789,34.44,0.543,0,1.45,56.32,48.12,Medium
EMP_0028,Operations,Manager,11,46.94,4.72,2.91,0,0.719,28.86,0.637,1,2.6,37.51,45.61,Medium
EMP_0028,Operations,Manager,12,56.04,5.87,2.97,2,0.737,24.91,0.603,0,2.24,54.49,53.55,Medium
EMP_0029,Sales,Manager,1,61.05,4.05,1.0,2,0.58,17.67,0.754,0,2.55,40.79,30.29,Low
EMP_0029,Sales,Manager,2,48.13,3.41,1.15,3,0.399,21.72,0.79,2,2.45,20.44,23.61,Low
EMP_0029,Sales,Manager,3,50.1,3.12,1.9,2,0.348,23.08,0.767,0,2.76,43.41,33.08,Low
EMP_0029,Sales,Manager,4,58.41,3.23,0.81,0,0.648,15.96,0.716,0,3.21,33.07,32.03,Low
EMP_0029,Sales,Manager,5,64.86,4.33,2.02,1,0.697,24.87,0.744,2,3.0,32.98,37.85,Low
EMP_0029,Sales,Manager,6,54.09,3.65,1.2,2,0.311,13.59,0.803,0,3.33,34.42,25.63,Low
EMP_0029,Sales,Manager,7,59.51,5.16,2.3,0,0.515,30.93,0.642,0,2.17,50.16,32.53,Low
EMP_0029,Sales,Manager,8,62.64,4.0,1.86,3,0.596,21.82,0.736,1,3.06,37.86,31.38,Low
EMP_0029,Sales,Manager,9,61.66,3.01,0.73,2,0.462,10.14,0.774,2,3.18,26.89,24.36,Low
EMP_0029,Sales,Manager,10,54.95,6.21,1.87,2,0.588,26.94,0.718,1,1.17,45.72,45.87,Medium
EMP_0029,Sales,Manager,11,55.49,5.01,2.99,2,0.506,24.49,0.712,0,1.79,57.48,35.67,Low
EMP_0029,Sales,Manager,12,48.57,6.46,2.22,1,0.719,28.26,0.709,0,0.51,66.32,40.84,Medium
EMP_0030,Marketing,Junior,1,61.93,2.83,0.29,0,0.502,20.12,0.825,1,3.39,39.56,17.95,Low
EMP_0030,Marketing,Junior,2,44.0,2.11,1.62,2,0.542,15.29,0.792,2,3.89,31.57,23.38,Low
EMP_0030,Marketing,Junior,3,57.24,3.81,1.0,2,0.525,10.78,0.79,1,2.84,38.54,26.66,Low
EMP_0030,Marketing,Junior,4,50.6,3.21,2.12,1,0.58,9.75,0.795,0,2.4,44.66,35.44,Low
EMP_0030,Marketing,Junior,5,60.99,3.87,1.13,2,0.45,21.97,0.832,0,2.56,29.04,20.21,Low
EMP_0030,Marketing,Junior,6,57.06,2.09,0.21,0,0.533,15.92,0.808,2,3.21,19.08,23.88,Low
EMP_0030,Marketing,Junior,7,60.89,3.95,1.4,2,0.473,18.61,0.816,0,3.27,37.73,29.79,Low
EMP_0030,Marketing,Junior,8,59.43,3.18,0.22,2,0.507,13.62,0.87,0,3.59,14.49,31.48,Low
EMP_0030,Marketing,Junior,9,57.23,3.37,2.12,1,0.522,13.0,0.791,2,2.91,42.09,31.8,Low
EMP_0030,Marketing,Junior,10,54.84,3.8,1.28,2,0.417,17.27,0.896,0,4.15,42.64,26.32,Low
EMP_0030,Marketing,Junior,11,54.93,4.3,2.14,1,0.559,30.4,0.676,0,1.74,51.33,41.49,Medium
EMP_0030,Marketing,Junior,12,61.3,3.33,1.35,0,0.322,12.17,0.867,0,3.7,42.13,22.54,Low
EMP_0031,Engineering,Mid,1,53.89,4.78,2.24,3,0.551,20.35,0.788,0,3.96,40.28,41.22,Medium
EMP_0031,Engineering,Mid,2,50.1,3.74,1.59,2,0.576,16.15,0.75,1,1.57,47.35,33.74,Low
EMP_0031,Engineering,Mid,3,48.98,3.69,2.55,2,0.567,29.71,0.703,0,1.84,45.83,38.29,Low
EMP_0031,Engineering,Mid,4,53.69,5.73,1.57,2,0.632,18.43,0.733,0,2.23,54.16,32.42,Low
EMP_0031,Engineering,Mid,5,49.91,4.76,2.0,1,0.779,20.62,0.63,1,2.25,39.34,40.51,Medium
EMP_0031,Engineering,Mid,6,53.57,3.13,1.89,3,0.397,39.3,0.711,0,2.28,43.65,37.46,Low
EMP_0031,Engineering,Mid,7,58.81,4.87,1.65,1,0.549,17.37,0.674,0,1.4,38.62,30.94,Low
EMP_0031,Engineering,Mid,8,49.94,7.62,3.05,2,0.782,20.31,0.647,1,1.9,56.31,52.48,Medium
EMP_0031,Engineering,Mid,9,57.83,5.53,1.39,2,0.651,24.21,0.697,0,2.6,49.37,33.44,Low
EMP_0031,Engineering,Mid,10,45.72,4.63,1.65,1,0.75,21.47,0.681,0,2.54,38.14,35.5,Low
EMP_0031,Engineering,Mid,11,43.15,5.95,2.2,4,0.706,35.15,0.648,0,1.62,45.64,50.55,Medium
EMP_0031,Engineering,Mid,12,53.69,6.59,2.6,5,0.579,28.76,0.71,0,0.86,60.4,51.13,Medium
EMP_0032,Sales,Junior,1,59.93,2.98,0.82,0,0.404,16.15,0.768,2,4.58,37.9,16.89,Low
EMP_0032,Sales,Junior,2,64.62,2.56,0.87,2,0.316,14.83,0.888,2,3.56,26.09,15.61,Low
EMP_0032,Sales,Junior,3,63.35,2.82,0.69,0,0.525,8.79,0.871,2,3.02,41.79,10.22,Low
EMP_0032,Sales,Junior,4,55.58,4.03,0.76,0,0.621,13.44,0.784,3,2.94,29.99,23.89,Low
EMP_0032,Sales,Junior,5,49.11,3.63,0.75,1,0.491,16.65,0.975,0,2.97,34.96,22.25,Low
EMP_0032,Sales,Junior,6,53.61,3.5,0.05,2,0.397,10.25,0.834,1,3.57,24.73,21.62,Low
EMP_0032,Sales,Junior,7,48.11,4.91,1.03,0,0.499,6.59,0.794,1,2.29,41.12,27.25,Low
EMP_0032,Sales,Junior,8,50.12,2.72,1.91,2,0.537,22.36,0.748,0,2.94,54.61,31.63,Low
EMP_0032,Sales,Junior,9,53.62,4.17,0.63,2,0.489,5.15,0.794,2,3.01,36.31,24.82,Low
EMP_0032,Sales,Junior,10,63.52,3.6,0.79,0,0.524,10.83,0.759,1,3.13,31.52,24.62,Low
EMP_0032,Sales,Junior,11,57.69,3.67,0.49,2,0.458,23.75,0.824,3,3.97,50.85,19.01,Low
EMP_0032,Sales,Junior,12,63.92,3.2,1.49,1,0.363,4.71,0.776,1,3.37,13.24,31.13,Low
EMP_0033,Marketing,Junior,1,67.03,1.58,0.0,2,0.367,11.03,0.917,4,3.16,25.47,13.15,Low
EMP_0033,Marketing,Junior,2,74.86,3.08,0.42,0,0.538,6.3,0.778,1,4.05,23.61,18.22,Low
EMP_0033,Marketing,Junior,3,59.29,2.98,0.34,0,0.278,9.43,0.868,2,3.95,28.32,16.76,Low
EMP_0033,Marketing,Junior,4,69.65,2.89,0.74,1,0.294,5.47,0.834,0,3.95,21.62,23.1,Low
EMP_0033,Marketing,Junior,5,64.56,3.09,0.68,2,0.403,6.36,0.846,2,2.94,29.87,22.36,Low
EMP_0033,Marketing,Junior,6,77.46,0.88,0.0,0,0.344,8.28,0.908,1,4.22,18.14,3.71,Low
EMP_0033,Marketing,Junior,7,56.94,2.67,1.03,0,0.258,1.96,0.773,1,3.82,21.06,18.02,Low
EMP_0033,Marketing,Junior,8,63.23,3.51,0.63,2,0.298,19.06,0.814,0,3.53,25.38,30.24,Low
EMP_0033,Marketing,Junior,9,66.92,2.38,0.06,0,0.473,11.16,0.844,2,4.18,22.4,10.88,Low
EMP_0033,Marketing,Junior,10,63.54,2.93,0.3,0,0.38,10.18,0.888,0,3.52,23.79,4.48,Low
EMP_0033,Marketing,Junior,11,56.21,2.79,2.62,1,0.384,19.5,0.833,1,2.51,33.28,31.48,Low
EMP_0033,Marketing,Junior,12,68.1,3.99,0.95,1,0.639,14.32,0.79,1,3.82,41.51,26.35,Low
EMP_0034,HR,Senior,1,52.03,4.85,1.37,1,0.507,17.37,0.716,0,1.82,58.11,40.16,Medium
EMP_0034,HR,Senior,2,49.45,3.72,2.33,2,0.701,19.74,0.658,1,2.91,33.71,42.6,Medium
EMP_0034,HR,Senior,3,58.27,3.58,2.15,0,0.399,20.23,0.749,1,3.27,47.91,24.58,Low
EMP_0034,HR,Senior,4,59.03,5.04,1.06,3,0.821,26.99,0.746,2,1.91,44.55,33.49,Low
EMP_0034,HR,Senior,5,58.78,3.62,2.62,0,0.434,18.34,0.721,2,2.12,38.56,35.43,Low
EMP_0034,HR,Senior,6,55.48,4.86,1.6,3,0.597,11.24,0.723,0,2.62,49.77,35.61,Low
EMP_0034,HR,Senior,7,47.94,4.24,1.72,5,0.55,19.53,0.723,0,2.85,39.21,41.17,Medium
EMP_0034,HR,Senior,8,54.93,3.77,0.39,2,0.589,21.69,0.815,0,2.86,26.84,22.38,Low
EMP_0034,HR,Senior,9,48.76,4.39,1.62,1,0.632,12.53,0.639,1,1.44,39.69,40.55,Medium
EMP_0034,HR,Senior,10,51.78,3.05,1.41,3,0.798,8.2,0.786,0,2.52,44.54,28.65,Low
EMP_0034,HR,Senior,11,56.2,4.62,2.63,3,0.474,17.87,0.596,1,2.42,47.22,34.76,Low
EMP_0034,HR,Senior,12,50.25,5.25,2.91,4,0.65,31.17,0.645,0,1.7,59.2,45.83,Medium
EMP_0035,HR,Senior,1,52.93,2.85,1.1,0,0.368,9.56,0.851,0,3.67,30.38,16.47,Low
EMP_0035,HR,Senior,2,57.31,3.88,0.81,2,0.297,11.46,0.749,0,3.68,36.93,23.11,Low
EMP_0035,HR,Senior,3,45.27,2.92,0.66,0,0.372,18.84,0.788,1,3.32,22.15,20.41,Low
EMP_0035,HR,Senior,4,59.54,4.27,1.41,1,0.435,9.71,0.711,2,3.11,34.37,29.92,Low
EMP_0035,HR,Senior,5,58.14,2.99,0.83,0,0.521,15.09,0.872,1,2.85,43.38,32.67,Low
EMP_0035,HR,Senior,6,59.34,3.62,1.49,3,0.639,10.83,0.711,1,2.94,45.49,23.14,Low
EMP_0035,HR,Senior,7,61.7,3.79,1.11,3,0.332,9.97,0.671,0,2.75,27.36,37.94,Low
EMP_0035,HR,Senior,8,58.91,5.03,0.8,0,0.604,18.49,0.71,0,3.31,34.8,25.59,Low
EMP_0035,HR,Senior,9,56.09,3.85,0.88,1,0.306,12.61,0.781,2,3.19,51.62,20.65,Low
EMP_0035,HR,Senior,10,53.63,4.44,0.63,3,0.71,7.83,0.812,0,3.12,31.42,32.06,Low
EMP_0035,HR,Senior,11,59.53,3.95,2.44,4,0.615,20.97,0.746,3,2.95,50.99,41.92,Medium
EMP_0035,HR,Senior,12,56.43,1.74,0.53,0,0.291,1.0,0.813,1,3.65,42.36,22.57,Low
EMP_0036,Marketing,Senior,1,63.27,2.93,0.81,1,0.215,22.28,0.864,0,3.17,39.15,19.62,Low
EMP_0036,Marketing,Senior,2,52.62,3.92,1.06,0,0.355,20.37,0.805,1,2.84,34.57,28.96,Low
EMP_0036,Marketing,Senior,3,61.94,3.54,1.46,1,0.665,21.52,0.791,1,2.97,32.49,31.76,Low
EMP_0036,Marketing,Senior,4,56.42,5.16,0.94,0,0.667,16.24,0.799,1,3.5,29.71,32.31,Low
EMP_0036,Marketing,Senior,5,59.27,4.76,1.43,2,0.416,24.68,0.715,1,3.07,27.06,28.94,Low
EMP_0036,Marketing,Senior,6,63.13,4.8,1.96,0,0.53,25.21,0.711,1,2.38,50.45,30.44,Low
EMP_0036,Marketing,Senior,7,59.3,3.38,0.69,1,0.54,22.35,0.773,1,3.21,39.86,27.21,Low
EMP_0036,Marketing,Senior,8,42.66,3.57,2.97,1,0.578,27.33,0.762,2,2.45,41.26,33.34,Low
EMP_0036,Marketing,Senior,9,55.31,2.18,1.66,1,0.422,15.64,0.71,0,3.73,49.76,31.06,Low
EMP_0036,Marketing,Senior,10,51.72,4.48,1.72,5,0.647,24.88,0.693,0,1.95,66.77,41.61,Medium
EMP_0036,Marketing,Senior,11,46.88,6.37,2.18,1,0.553,30.67,0.706,0,2.4,51.07,40.01,Medium
EMP_0036,Marketing,Senior,12,51.61,5.51,1.34,1,0.639,36.58,0.632,0,1.78,48.06,27.31,Low
EMP_0037,Sales,Mid,1,59.96,3.38,0.8,1,0.4,14.39,0.8,2,3.48,23.16,23.0,Low
EMP_0037,Sales,Mid,2,51.78,3.27,0.86,2,0.446,8.96,0.809,1,2.65,30.22,20.43,Low
EMP_0037,Sales,Mid,3,64.13,2.6,0.0,1,0.468,9.9,0.913,1,2.51,54.07,17.12,Low
EMP_0037,Sales,Mid,4,60.39,3.66,0.41,0,0.297,15.12,0.708,0,3.45,34.72,32.69,Low
EMP_0037,Sales,Mid,5,64.47,3.02,2.69,1,0.274,27.04,0.759,1,2.93,32.3,24.45,Low
EMP_0037,Sales,Mid,6,57.49,3.91,1.13,2,0.502,23.49,0.768,1,1.79,39.04,34.14,Low
EMP_0037,Sales,Mid,7,57.95,2.96,0.0,1,0.572,10.98,0.764,2,2.66,34.06,32.0,Low
EMP_0037,Sales,Mid,8,55.95,2.99,1.33,0,0.439,14.81,0.869,1,4.34,33.94,17.82,Low
EMP_0037,Sales,Mid,9,55.08,3.39,1.01,3,0.38,17.97,0.696,0,2.09,48.45,27.3,Low
EMP_0037,Sales,Mid,10,65.37,1.72,0.86,0,0.596,9.95,0.726,1,3.54,33.71,23.81,Low
EMP_0037,Sales,Mid,11,55.91,2.86,0.56,0,0.466,6.94,0.874,2,2.86,34.22,7.53,Low
EMP_0037,Sales,Mid,12,65.67,4.04,1.08,2,0.384,10.27,0.692,1,3.04,21.4,19.17,Low
EMP_0038,Operations,Senior,1,46.78,4.94,1.57,3,0.668,19.79,0.798,0,2.61,31.95,23.59,Low
EMP_0038,Operations,Senior,2,53.67,4.57,1.58,2,0.406,16.07,0.792,0,2.75,46.86,26.45,Low
EMP_0038,Operations,Senior,3,54.76,3.36,1.6,5,0.637,22.85,0.689,1,2.99,36.68,38.5,Low
EMP_0038,Operations,Senior,4,51.04,5.6,1.91,3,0.45,25.78,0.731,2,1.82,33.78,29.41,Low
EMP_0038,Operations,Senior,5,54.54,4.25,1.31,5,0.659,17.65,0.838,0,4.23,49.44,40.03,Medium
EMP_0038,Operations,Senior,6,56.29,4.81,1.61,3,0.686,13.26,0.732,0,2.1,47.71,31.17,Low
EMP_0038,Operations,Senior,7,52.75,5.08,1.52,0,0.799,25.65,0.646,1,2.4,60.87,41.27,Medium
EMP_0038,Operations,Senior,8,53.54,4.25,2.54,4,0.531,33.56,0.638,0,1.58,48.75,49.03,Medium
EMP_0038,Operations,Senior,9,44.73,3.71,2.16,1,0.549,21.78,0.837,2,2.78,44.65,46.16,Medium
EMP_0038,Operations,Senior,10,52.13,4.21,1.58,1,0.583,20.17,0.692,0,1.61,47.01,30.05,Low
EMP_0038,Operations,Senior,11,48.41,3.88,1.67,1,0.653,28.21,0.734,1,2.17,63.45,35.52,Low
EMP_0038,Operations,Senior,12,50.54,5.0,3.02,3,0.639,31.78,0.692,1,2.87,71.14,51.04,Medium
EMP_0039,Operations,Junior,1,55.75,4.48,1.24,0,0.776,23.05,0.799,0,3.25,35.01,33.67,Low
